Site_ID,Site_Name,Latitude,Longitude,Year
66187,Rafferty House,37.91215,-122.28799999999998,2021
66187,Rafferty House,37.91215,-122.28799999999998,2022
66187,Rafferty House,37.91215,-122.28799999999998,2023
66187,Rafferty House,37.91215,-122.28799999999998,2024
66281,7027 Buckingham,37.859978,-122.22318,2020
66281,7027 Buckingham,37.859978,-122.22318,2021
66281,7027 Buckingham,37.859978,-122.22318,2022
66281,7027 Buckingham,37.859978,-122.22318,2023
66281,7027 Buckingham,37.859978,-122.22318,2024
66369,F 2020 Mangels and Congo,37.73324,-122.44156,2020
66369,F 2020 Mangels and Congo,37.73324,-122.44156,2021
66369,F 2020 Mangels and Congo,37.73324,-122.44156,2022
66369,F 2020 Mangels and Congo,37.73324,-122.44156,2023
66383,Llamaville,37.81136,-122.29959,2020
66383,Llamaville,37.81136,-122.29959,2021
66383,Llamaville,37.81136,-122.29959,2022
66383,Llamaville,37.81136,-122.29959,2023
66385,GLMS Kensington,37.913754,-122.28203000000002,2020
66385,GLMS Kensington,37.913754,-122.28203000000002,2021
66385,GLMS Kensington,37.913754,-122.28203000000002,2022
66385,GLMS Kensington,37.913754,-122.28203000000002,2023
66385,GLMS Kensington,37.913754,-122.28203000000002,2024
66385,GLMS Kensington,37.913754,-122.28203,2020
66385,GLMS Kensington,37.913754,-122.28203,2021
66385,GLMS Kensington,37.913754,-122.28203,2022
66385,GLMS Kensington,37.913754,-122.28203,2023
66385,GLMS Kensington,37.913754,-122.28203,2024
66395,Sutter - Annex,37.908802,-122.30968500000002,2022
66395,Sutter - Annex,37.908802,-122.30968500000002,2024
66395,Sutter - Annex,37.908802,-122.309685,2022
66395,Sutter - Annex,37.908802,-122.309685,2023
66395,Sutter - Annex,37.908802,-122.309685,2024
66429,Guido Street Outdoor,37.80457,-122.19375,2020
66429,Guido Street Outdoor,37.80457,-122.19375,2021
66429,Guido Street Outdoor,37.80457,-122.19375,2022
66429,Guido Street Outdoor,37.80457,-122.19374999999998,2020
66429,Guido Street Outdoor,37.80457,-122.19374999999998,2021
66429,Guido Street Outdoor,37.80457,-122.19374999999998,2022
66429,Guido Street Outdoor,37.80457,-122.19374999999998,2023
67091,Montclair-Pinehaven,37.847454,-122.21077,2023
67091,Montclair-Pinehaven,37.847454,-122.21077,2024
67091,Montclair-Pinehaven,37.847454,-122.21076999999998,2023
67091,Montclair-Pinehaven,37.847454,-122.21076999999998,2024
67091,Montclair-Pinehaven,37.847454000000006,-122.21077,2024
67207,Grand View Dr (outside),37.85704,-122.23174000000002,2021
67207,Grand View Dr (outside),37.85704,-122.23174000000002,2022
67207,Grand View Dr (outside),37.85704,-122.23174000000002,2024
67207,Grand View Dr (outside),37.85704,-122.23174,2020
67207,Grand View Dr (outside),37.85704,-122.23174,2021
67207,Grand View Dr (outside),37.85704,-122.23174,2022
67207,Grand View Dr (outside),37.85704,-122.23174,2023
67207,Grand View Dr (outside),37.85704,-122.23174,2024
67209,GLMS Oakland,37.8092,-122.200806,2020
67209,GLMS Oakland,37.8092,-122.200806,2021
67209,GLMS Oakland,37.8092,-122.200806,2022
67209,GLMS Oakland,37.8092,-122.200806,2023
67209,GLMS Oakland,37.8092,-122.200806,2024
67261,Barrio 29,37.791573,-122.21819,2020
67261,Barrio 29,37.791573,-122.21819,2021
67261,Barrio 29,37.791573,-122.21819,2022
67261,Barrio 29,37.791573,-122.21819,2023
67261,Barrio 29,37.791573,-122.21819,2024
67293,Cole Valley (Clayton and Carl Streets),37.7658,-122.44781500000002,2024
67293,Cole Valley (Clayton and Carl Streets),37.7658,-122.447815,2022
67293,Cole Valley (Clayton and Carl Streets),37.7658,-122.447815,2023
67293,Cole Valley (Clayton and Carl Streets),37.7658,-122.447815,2024
67333,Dolores Park,37.75939999999999,-122.4271,2020
67333,Dolores Park,37.75939999999999,-122.4271,2022
67333,Dolores Park,37.7594,-122.4271,2020
67333,Dolores Park,37.7594,-122.4271,2021
67333,Dolores Park,37.7594,-122.4271,2022
67333,Dolores Park,37.7594,-122.4271,2023
67333,Dolores Park,37.7594,-122.4271,2024
67333,Dolores Park,37.7594,-122.42709999999998,2023
67333,Dolores Park,37.7594,-122.42709999999998,2024
67359,Bingo&amp;Dog,37.834583,-122.18629500000002,2020
67359,Bingo&amp;Dog,37.834583,-122.18629500000002,2021
67359,Bingo&amp;Dog,37.834583,-122.18629500000002,2022
67359,Bingo&amp;Dog,37.834583,-122.18629500000002,2023
67359,Bingo&amp;Dog,37.834583,-122.18629500000002,2024
67359,Bingo&amp;Dog,37.834583,-122.186295,2020
67359,Bingo&amp;Dog,37.834583,-122.186295,2021
67359,Bingo&amp;Dog,37.834583,-122.186295,2022
67359,Bingo&amp;Dog,37.834583,-122.186295,2023
67359,Bingo&amp;Dog,37.834583,-122.186295,2024
67409,Hazelwood at Mangels,37.732723,-122.45521,2021
67409,Hazelwood at Mangels,37.732723,-122.45521,2022
67409,Hazelwood at Mangels,37.732723,-122.45521,2023
67409,Hazelwood at Mangels,37.732723,-122.45521,2024
67607,Grand View Dr.,37.860146,-122.23119,2020
67607,Grand View Dr.,37.860146,-122.23119,2021
67607,Grand View Dr.,37.860146,-122.23119,2022
67607,Grand View Dr.,37.860146,-122.23118999999998,2020
67607,Grand View Dr.,37.860146,-122.23118999999998,2021
67607,Grand View Dr.,37.860146,-122.23118999999998,2022
67613,Purdue Hillcrest,37.9112,-122.27386,2023
67613,Purdue Hillcrest,37.9112,-122.27386,2024
67613,Purdue Hillcrest,37.9112,-122.27385999999998,2023
67801,Sunnyhills and Hillcroft Circle,37.809265,-122.23206,2020
67801,Sunnyhills and Hillcroft Circle,37.809265,-122.23206,2021
67801,Sunnyhills and Hillcroft Circle,37.809265,-122.23206,2022
67801,Sunnyhills and Hillcroft Circle,37.809265,-122.23206,2023
67801,Sunnyhills and Hillcroft Circle,37.809265,-122.23206,2024
67815,Great Hwy and Noriega,37.753777,-122.508415,2020
67815,Great Hwy and Noriega,37.753777,-122.508415,2021
67815,Great Hwy and Noriega,37.753777,-122.508415,2022
67815,Great Hwy and Noriega,37.753777,-122.508415,2023
67847,Castro Duncan Open Space,37.74548699999999,-122.433655,2022
67847,Castro Duncan Open Space,37.745487,-122.43365500000002,2021
67847,Castro Duncan Open Space,37.745487,-122.433655,2020
67847,Castro Duncan Open Space,37.745487,-122.433655,2021
67847,Castro Duncan Open Space,37.745487,-122.433655,2022
67847,Castro Duncan Open Space,37.745487,-122.433655,2023
67847,Castro Duncan Open Space,37.745487,-122.433655,2024
67951,Colton Blvd / Chambers Lane,37.835407,-122.20108000000002,2021
67951,Colton Blvd / Chambers Lane,37.835407,-122.20108000000002,2022
67951,Colton Blvd / Chambers Lane,37.835407,-122.20108000000002,2024
67951,Colton Blvd / Chambers Lane,37.835407,-122.20108,2020
67951,Colton Blvd / Chambers Lane,37.835407,-122.20108,2021
67951,Colton Blvd / Chambers Lane,37.835407,-122.20108,2022
67951,Colton Blvd / Chambers Lane,37.835407,-122.20108,2023
67951,Colton Blvd / Chambers Lane,37.835407,-122.20108,2024
67965,Belcher st,37.76824,-122.43026000000002,2023
67965,Belcher st,37.76824,-122.43026,2023
67985,Forest Hill,37.74576,-122.46576000000002,2021
67985,Forest Hill,37.74576,-122.46576,2021
67985,Forest Hill,37.74576,-122.46576,2022
67985,Forest Hill,37.74576,-122.46576,2023
67985,Forest Hill,37.74576,-122.46576,2024
68179,35th St. &amp; Cerrito Ave.,37.94094,-122.33466,2020
68179,35th St. &amp; Cerrito Ave.,37.94094,-122.33466,2021
68179,35th St. &amp; Cerrito Ave.,37.94094,-122.33466,2022
68179,35th St. &amp; Cerrito Ave.,37.94094,-122.33466,2023
68179,35th St. &amp; Cerrito Ave.,37.94094,-122.33466,2024
68341,Upper Cole Valley,37.761185,-122.45018000000002,2022
68341,Upper Cole Valley,37.761185,-122.45018000000002,2023
68341,Upper Cole Valley,37.761185,-122.45018,2020
68341,Upper Cole Valley,37.761185,-122.45018,2021
68341,Upper Cole Valley,37.761185,-122.45018,2022
68341,Upper Cole Valley,37.761185,-122.45018,2023
68366,The Overlooker AQ,37.793,-122.437,2020
68366,The Overlooker AQ,37.793,-122.437,2021
68366,The Overlooker AQ,37.793,-122.437,2022
68393,Dover Elementary,37.959187,-122.35028,2020
68393,Dover Elementary,37.959187,-122.35028,2021
68393,Dover Elementary,37.959187,-122.35028,2022
68393,Dover Elementary,37.959187,-122.35028,2023
68393,Dover Elementary,37.959187,-122.35027999999998,2020
68393,Dover Elementary,37.959187,-122.35027999999998,2021
68393,Dover Elementary,37.959187,-122.35027999999998,2022
68393,Dover Elementary,37.959187,-122.35027999999998,2023
68437,Outside,37.84814,-122.25176,2020
68437,Outside,37.84814,-122.25176,2021
68437,Outside,37.84814,-122.25176,2022
68437,Outside,37.84814,-122.25176,2023
68437,Outside,37.84814,-122.25176,2024
68479,Claremont,37.860844,-122.24413,2020
68479,Claremont,37.860844,-122.24413,2021
68479,Claremont,37.860844,-122.24413,2022
68479,Claremont,37.860844,-122.24412999999998,2020
68573,Fifth Avenue,37.787792,-122.46373,2020
68573,Fifth Avenue,37.787792,-122.46373,2021
68573,Fifth Avenue,37.787792,-122.46373,2022
68573,Fifth Avenue,37.787792,-122.46373,2023
68573,Fifth Avenue,37.787792,-122.46373,2024
68573,Fifth Avenue,37.787792,-122.46372999999998,2021
68573,Fifth Avenue,37.787792,-122.46372999999998,2022
68573,Fifth Avenue,37.787792,-122.46372999999998,2023
68573,Fifth Avenue,37.787792,-122.46372999999998,2024
68591,Collingwood house,37.76175,-122.43622600000002,2022
68591,Collingwood house,37.76175,-122.436226,2020
68591,Collingwood house,37.76175,-122.436226,2021
68591,Collingwood house,37.76175,-122.436226,2022
68591,Collingwood house,37.76175,-122.436226,2023
68591,Collingwood house,37.76175,-122.436226,2024
68645,Kirkham St,37.76007,-122.4655,2020
68645,Kirkham St,37.76007,-122.4655,2021
68645,Kirkham St,37.76007,-122.4655,2022
68645,Kirkham St,37.76007,-122.4655,2023
68645,Kirkham outside,37.760082,-122.46552,2024
68671,Eucalyptus Path,37.858967,-122.23950000000002,2021
68671,Eucalyptus Path,37.858967,-122.23950000000002,2022
68671,Eucalyptus Path,37.858967,-122.23950000000002,2023
68671,Eucalyptus Path,37.858967,-122.2395,2020
68671,Eucalyptus Path,37.858967,-122.2395,2021
68671,Eucalyptus Path,37.858967,-122.2395,2022
68671,Eucalyptus Path,37.858967,-122.2395,2023
68671,Eucalyptus Path - old,37.858967,-122.23950000000002,2024
68671,Eucalyptus Path - old,37.858967,-122.2395,2024
68695,yard,37.738823,-122.472466,2020
68695,yard,37.738823,-122.472466,2021
68695,yard,37.738823,-122.472466,2022
68695,yard,37.738823,-122.472466,2023
68695,yard,37.738823,-122.472466,2024
68717,Church and Liberty,37.757053,-122.42765,2020
68717,Church and Liberty,37.757053,-122.42765,2021
68717,Church and Liberty,37.757053,-122.42765,2022
68717,Church and Liberty,37.757053,-122.42765,2023
68717,Church and Liberty,37.757053,-122.42765,2024
68907,Space Sciences Lab - Addition 3flr,37.880585,-122.24368,2020
68907,Space Sciences Lab - Addition 3flr,37.880585,-122.24368,2021
68907,Space Sciences Lab - Addition 3flr,37.880585,-122.24368,2022
68907,Space Sciences Lab - Addition 3flr,37.880585,-122.24368,2023
68907,Space Sciences Lab - Addition 3flr,37.880585,-122.24367999999998,2023
68907,Space Scinces Lab - UCB,37.880585,-122.24368,2024
68957,16th Ave,37.77609,-122.47442,2020
68957,16th Ave,37.77609,-122.47442,2021
68957,16th Ave,37.77609,-122.47442,2022
68957,16th Ave,37.77609,-122.47442,2023
68957,16th Ave,37.77609,-122.47441999999998,2020
68957,16th Ave,37.77609,-122.47441999999998,2021
68957,16th Ave,37.77609,-122.47441999999998,2022
68957,16th Ave,37.77609,-122.47441999999998,2023
69121,34th and Adeline,37.825920000000004,-122.27995,2020
69121,34th and Adeline,37.825920000000004,-122.27995,2021
69121,34th and Adeline,37.825920000000004,-122.27995,2022
69121,34th and Adeline,37.825920000000004,-122.27995,2023
69121,34th and Adeline,37.825920000000004,-122.27995,2024
69131,Sausal Street,37.798626,-122.220345,2020
69131,Sausal Street,37.798626,-122.220345,2021
69131,Sausal Street,37.798626,-122.220345,2022
69131,Sausal Street,37.798626,-122.220345,2023
69131,Sausal Street,37.798626,-122.220345,2024
69131,Sausal Street,37.798626,-122.22034499999998,2021
69235,"Boyd Avenue, Oakland",37.83963,-122.25525,2020
69235,"Boyd Avenue, Oakland",37.83963,-122.25525,2021
69235,"Boyd Avenue, Oakland",37.83963,-122.25525,2022
69235,"Boyd Avenue, Oakland",37.83963,-122.25525,2023
69235,"Boyd Avenue, Oakland",37.83963,-122.25525,2024
69235,"Boyd Avenue, Oakland",37.83963000000001,-122.25525,2024
69243,Diamond Heights Blvd,37.74496,-122.43846,2020
69243,Diamond Heights Blvd,37.74496,-122.43846,2021
69243,Diamond Heights Blvd,37.74496,-122.43846,2022
69243,Diamond Heights Blvd,37.74496,-122.43846,2023
69243,Diamond Heights Blvd,37.74496,-122.43846,2024
69249,manzanita at villanova,37.84099,-122.19646000000002,2022
69249,manzanita at villanova,37.84099,-122.19646,2020
69249,manzanita at villanova,37.84099,-122.19646,2021
69249,manzanita at villanova,37.84099,-122.19646,2022
69249,manzanita at villanova,37.841000666666666,-122.19645,2022
69249,manzanita at villanova,37.841022,-122.19643000000002,2023
69249,manzanita at villanova,37.841022,-122.19643,2023
69249,manzanita at villanova,37.841022,-122.19643,2024
69323,Trestle Glen,37.806873,-122.23087,2020
69323,Trestle Glen,37.806873,-122.23087,2021
69323,Trestle Glen,37.806873,-122.23087,2022
69323,Trestle Glen,37.806873,-122.23087,2023
69323,Trestle Glen,37.806873,-122.23087,2024
69323,Trestle Glen,37.806873,-122.23086999999998,2021
69323,Trestle Glen,37.806873,-122.23086999999998,2022
69323,Trestle Glen,37.806873,-122.23086999999998,2023
69385,Maison Diamant,37.74702,-122.43597,2020
69385,Maison Diamant,37.74702,-122.43597,2021
69385,Maison Diamant,37.74702,-122.43597,2022
69385,Maison Diamant,37.74702,-122.43597,2023
69419,Diamond / Conrad,37.738354,-122.43612000000002,2022
69419,Diamond / Conrad,37.738354,-122.43612000000002,2023
69419,Diamond / Conrad,37.738354,-122.43612000000002,2024
69419,Diamond / Conrad,37.738354,-122.43612,2020
69419,Diamond / Conrad,37.738354,-122.43612,2021
69419,Diamond / Conrad,37.738354,-122.43612,2022
69419,Diamond / Conrad,37.738354,-122.43612,2023
69419,Diamond / Conrad,37.738354,-122.43612,2024
69897,Ashbury Terrace,37.765347,-122.44441000000002,2021
69897,Ashbury Terrace,37.765347,-122.44441000000002,2022
69897,Ashbury Terrace,37.765347,-122.44441000000002,2023
69897,Ashbury Terrace,37.765347,-122.44441,2020
69897,Ashbury Terrace,37.765347,-122.44441,2021
69897,Ashbury Terrace,37.765347,-122.44441,2022
69897,Ashbury Terrace,37.765347,-122.44441,2023
69897,Ashbury Terrace,37.765347,-122.44441,2024
69919,The Orchard,37.837692,-122.25915500000002,2021
69919,The Orchard,37.837692,-122.25915500000002,2023
69919,The Orchard,37.837692,-122.25915500000002,2024
69919,The Orchard,37.837692,-122.259155,2021
69919,The Orchard,37.837692,-122.259155,2022
69919,The Orchard,37.837692,-122.259155,2023
69919,The Orchard,37.837692,-122.259155,2024
69965,Golestan School,37.903416,-122.289536,2020
69965,Golestan School,37.903416,-122.289536,2021
69965,Golestan School,37.903416,-122.289536,2022
69965,Golestan School,37.903416,-122.289536,2023
69965,Golestan School,37.903416,-122.289536,2024
69965,Golestan School,37.903416,-122.28953599999998,2021
69965,Golestan School,37.903416,-122.28953599999998,2022
69965,Golestan School,37.903416,-122.28953599999998,2023
69965,Golestan School,37.903416,-122.28953599999998,2024
70015,BsCrib,37.811504,-122.2953,2020
70015,BsCrib,37.811504,-122.2953,2021
70015,BsCrib,37.811504,-122.2953,2022
70015,BsCrib,37.811504,-122.2953,2023
70015,BsCrib,37.811504,-122.2953,2024
70015,BsCrib,37.811504,-122.29529999999998,2022
70015,BsCrib,37.811504,-122.29529999999998,2023
70169,MASUK-ANGIN,37.932514,-122.34189000000002,2021
70169,MASUK-ANGIN,37.932514,-122.34189000000002,2022
70169,MASUK-ANGIN,37.932514,-122.34189,2020
70169,MASUK-ANGIN,37.932514,-122.34189,2021
70169,MASUK-ANGIN,37.932514,-122.34189,2022
70169,MASUK-ANGIN,37.932514,-122.34189,2023
70169,MASUK-ANGIN,37.932514,-122.34189,2024
70169,MASUK-ANGIN,37.932514000000005,-122.34189,2021
70251,SF Maritime NHP,37.808357,-122.421005,2021
70251,SF Maritime NHP,37.808357,-122.421005,2022
70251,SF Maritime NHP,37.808357,-122.421005,2023
70251,SF Maritime NHP,37.808357,-122.421005,2024
70251,SF Maritime NHP,37.808357,-122.42100499999998,2021
70251,SF Maritime NHP,37.808357,-122.42100499999998,2022
70251,SF Maritime NHP,37.808357,-122.42100499999998,2024
70313,Ruthland Rd (outside),37.844036,-122.2162,2020
70313,Ruthland Rd (outside),37.844036,-122.2162,2021
70313,Ruthland Rd (outside),37.844036,-122.2162,2022
70313,Ruthland Rd (outside),37.844036,-122.2162,2023
70663,Hello!,37.831947,-122.20882000000002,2020
70663,Hello!,37.831947,-122.20882000000002,2021
70663,Hello!,37.831947,-122.20882000000002,2024
70663,Hello!,37.831947,-122.20882,2020
70663,Hello!,37.831947,-122.20882,2021
70663,Hello!,37.831947,-122.20882,2022
70663,Hello!,37.831947,-122.20882,2023
70663,Hello!,37.831947,-122.20882,2024
70689,McKinnon at Phelps Backyard 10 Ft Above Grade,37.73781,-122.392265,2020
70689,McKinnon at Phelps Backyard 10 Ft Above Grade,37.73781,-122.392265,2021
70689,McKinnon at Phelps Backyard 10 Ft Above Grade,37.73781,-122.392265,2022
70689,McKinnon at Phelps Backyard 10 Ft Above Grade,37.73781,-122.392265,2023
70689,McKinnon at Phelps Backyard 10 Ft Above Grade,37.73781,-122.392265,2024
70689,McKinnon at Phelps Backyard 10 Ft Above Grade,37.73781,-122.39226499999998,2023
71003,Baker and Vallejo,37.793915,-122.445045,2020
71003,Baker and Vallejo,37.793915,-122.445045,2021
71003,Baker and Vallejo,37.793915,-122.445045,2024
71441,Upper Coach Drive,37.968754,-122.25815,2020
71441,Upper Coach Drive,37.968754,-122.25815,2021
71441,Upper Coach Drive,37.968754,-122.25815,2022
71441,Upper Coach Drive,37.968754,-122.25815,2023
71441,Upper Coach Drive,37.968754,-122.25815,2024
71481,KensingtonWaySJM,37.74224,-122.46113,2020
71481,KensingtonWaySJM,37.74224,-122.46113,2021
71481,KensingtonWaySJM,37.74224,-122.46113,2022
71481,KensingtonWaySJM,37.74224,-122.46113,2024
71481,KensingtonWaySJM,37.74224,-122.46112999999998,2020
71481,KensingtonWaySJM,37.74224,-122.46112999999998,2021
71481,KensingtonWaySJM,37.74224,-122.46112999999998,2022
71481,KensingtonWaySJM,37.74224,-122.46112999999998,2023
71481,KensingtonWaySJM,37.74224,-122.46112999999998,2024
71527,Outside,37.83289,-122.22356000000002,2020
71527,Outside,37.83289,-122.22356000000002,2021
71527,Outside,37.83289,-122.22356000000002,2022
71527,Outside,37.83289,-122.22356,2020
71527,Outside,37.83289,-122.22356,2021
71527,Outside,37.83289,-122.22356,2022
71561,Blaburtings,37.84279,-122.25046000000002,2023
71561,Blaburtings,37.84279,-122.25046000000002,2024
71561,Blaburtings,37.84279,-122.25046,2023
71561,Blaburtings,37.84279,-122.25046,2024
71579,28th Street at Diamond (Outside),37.745037,-122.43474000000002,2024
71579,28th Street at Diamond (Outside),37.745037,-122.43474,2020
71579,28th Street at Diamond (Outside),37.745037,-122.43474,2021
71579,28th Street at Diamond (Outside),37.745037,-122.43474,2022
71579,28th Street at Diamond (Outside),37.745037,-122.43474,2023
71579,28th Street at Diamond (Outside),37.745037,-122.43474,2024
71585,6820 Thornhill,37.840385,-122.20417000000002,2020
71585,6820 Thornhill,37.840385,-122.20417000000002,2021
71585,6820 Thornhill,37.840385,-122.20417000000002,2022
71585,6820 Thornhill,37.840385,-122.20417000000002,2023
71585,6820 Thornhill,37.840385,-122.20417,2020
71585,6820 Thornhill,37.840385,-122.20417,2021
71585,6820 Thornhill,37.840385,-122.20417,2022
71585,6820 Thornhill,37.840385,-122.20417,2023
71601,Housey House,37.775417,-122.18422,2023
71751,Hunters Point Shipyard,37.728886,-122.36851,2024
71775,Diamond St.,37.743713,-122.43567000000002,2020
71775,Diamond St.,37.743713,-122.43567,2020
71775,Diamond St.,37.743713,-122.43567,2021
71775,Diamond St.,37.743713,-122.43567,2022
71775,Diamond St.,37.743713,-122.43567,2023
71775,Diamond St.,37.743713,-122.43567,2024
72079,The Little School,37.785213,-122.44454000000002,2020
72079,The Little School,37.785213,-122.44454000000002,2023
72079,The Little School,37.785213,-122.44454000000002,2024
72079,The Little School,37.785213,-122.44454,2020
72079,The Little School,37.785213,-122.44454,2021
72079,The Little School,37.785213,-122.44454,2022
72079,The Little School,37.785213,-122.44454,2023
72079,The Little School,37.785213,-122.44454,2024
72317,Azalea lane,37.83445,-122.19491600000002,2023
72317,Azalea lane,37.83445,-122.194916,2023
72325,Peach,37.75722,-122.46616,2021
72325,Peach,37.75722,-122.46616,2022
72325,Peach,37.75722,-122.46616,2023
72325,Peach,37.75722,-122.46616,2024
72527,Ross@Chabot,37.84919,-122.24657,2020
72527,Ross@Chabot,37.84919,-122.24657,2021
72527,Ross@Chabot,37.84919,-122.24657,2022
72527,Ross@Chabot,37.84919,-122.24657,2023
72527,Ross@Chabot,37.84919,-122.24657,2024
72553,Funston &amp; Traval,37.743374,-122.46915400000002,2023
72553,Funston &amp; Traval,37.743374,-122.46915400000002,2024
72553,Funston &amp; Traval,37.743374,-122.469154,2023
72553,Funston &amp; Traval,37.743374,-122.469154,2024
72609,6948Ridgewood dr,37.83783999999999,-122.19775,2024
72609,6948Ridgewood dr,37.83784,-122.19775,2020
72609,6948Ridgewood dr,37.83784,-122.19775,2021
72609,6948Ridgewood dr,37.83784,-122.19775,2022
72609,6948Ridgewood dr,37.83784,-122.19775,2023
72609,6948Ridgewood dr,37.83784,-122.19775,2024
72609,6948Ridgewood dr,37.83784,-122.19774999999998,2020
72609,6948Ridgewood dr,37.83784,-122.19774999999998,2022
72609,6948Ridgewood dr,37.83784,-122.19774999999998,2024
73235,14th and Wawona,37.738987,-122.46928,2020
73235,14th and Wawona,37.738987,-122.46928,2021
73235,14th and Wawona,37.738987,-122.46928,2022
73235,14th and Wawona,37.738987,-122.46927999999998,2020
73235,14th and Wawona,37.738987,-122.46927999999998,2021
73235,14th and Wawona,37.738987,-122.46927999999998,2022
73487,Forest Hill,37.744026,-122.46758,2020
73487,Forest Hill,37.744026,-122.46758,2021
73487,Forest Hill,37.744026,-122.46758,2022
73487,Forest Hill,37.744026,-122.46758,2023
73487,Forest Hill,37.744026,-122.46758,2024
73701,"64 Seward Street, San Francisco",37.75849999999999,-122.4402,2021
73701,"64 Seward Street, San Francisco",37.75849999999999,-122.4402,2023
73701,"64 Seward Street, San Francisco",37.75849999999999,-122.4402,2024
73701,"64 Seward Street, San Francisco",37.7585,-122.4402,2020
73701,"64 Seward Street, San Francisco",37.7585,-122.4402,2021
73701,"64 Seward Street, San Francisco",37.7585,-122.4402,2022
73701,"64 Seward Street, San Francisco",37.7585,-122.4402,2023
73701,"64 Seward Street, San Francisco",37.7585,-122.4402,2024
73715,Carquinez Ave -- El Cerrito,37.931435,-122.31220000000002,2021
73715,Carquinez Ave -- El Cerrito,37.931435,-122.31220000000002,2023
73715,Carquinez Ave -- El Cerrito,37.931435,-122.3122,2020
73715,Carquinez Ave -- El Cerrito,37.931435,-122.3122,2021
73715,Carquinez Ave -- El Cerrito,37.931435,-122.3122,2022
73715,Carquinez Ave -- El Cerrito,37.931435,-122.3122,2023
73715,Carquinez Ave -- El Cerrito,37.931435,-122.3122,2024
74157,Julie Absey,37.8535,-122.214966,2020
74157,Julie Absey,37.8535,-122.214966,2021
74157,Julie Absey,37.8535,-122.214966,2022
74157,Julie Absey,37.85357666666666,-122.21500933333334,2022
74157,Skyline Blvd.,37.85373,-122.215096,2023
74161,PurpleHaze,37.829018,-122.20832,2020
74161,PurpleHaze,37.829018,-122.20832,2021
74161,PurpleHaze,37.829018,-122.20832,2022
74161,PurpleHaze,37.829018,-122.20832,2023
74161,PurpleHaze,37.829018,-122.20832,2024
74275,7221 Skyline,37.842762,-122.19712,2020
74275,7221 Skyline,37.842762,-122.19712,2021
74275,7221 Skyline,37.842762,-122.19712,2022
74275,7221 Skyline,37.842762,-122.19712,2023
74275,7221 Skyline,37.842762,-122.19712,2024
74275,7221 Skyline,37.842762,-122.19711999999998,2024
74413,Big Concrete Wall,37.738945,-122.40912,2023
74413,Big Concrete Wall,37.738945,-122.40912,2024
74413,Big Concrete Wall,37.738955,-122.40913333333332,2022
74413,Big Concrete Wall,37.73896,-122.40914,2020
74413,Big Concrete Wall,37.73896,-122.40914,2021
74413,Big Concrete Wall,37.73896,-122.40914,2022
75027,Greenwich and Laguna,37.79952,-122.43043500000002,2022
75027,Greenwich and Laguna,37.79952,-122.430435,2020
75027,Greenwich and Laguna,37.79952,-122.430435,2021
75027,Greenwich and Laguna,37.79952,-122.430435,2022
75027,Greenwich and Laguna,37.79952,-122.430435,2023
75027,Greenwich and Laguna,37.79952,-122.430435,2024
75139,Hudson-Shafter,37.841827,-122.254364,2020
75139,Hudson-Shafter,37.841827,-122.254364,2021
75139,Hudson-Shafter,37.841827,-122.254364,2022
75139,Hudson-Shafter,37.841827,-122.254364,2023
75139,Hudson-Shafter,37.841827,-122.254364,2024
75139,Hudson-Shafter,37.841827,-122.25436399999998,2022
75139,Hudson-Shafter,37.841827,-122.25436399999998,2023
75151,Baker St,37.80369,-122.446686,2020
75151,Baker St,37.80369,-122.446686,2021
75151,Baker St,37.80369,-122.446686,2022
75223,Zinn Drive,37.82756,-122.20563,2020
75223,Zinn Drive,37.82756,-122.20563,2021
75223,Zinn Drive,37.82756,-122.20563,2022
75223,Zinn Drive,37.82756,-122.20563,2023
75223,Zinn Drive,37.82756,-122.20563,2024
75245,near De Anza HS,37.967976,-122.28546,2020
75245,near De Anza HS,37.967976,-122.28546,2021
75245,near De Anza HS,37.967976,-122.28546,2022
75245,near De Anza HS,37.967976,-122.28546,2023
75245,near De Anza HS,37.967976,-122.28546,2024
75581,The Page,37.772175,-122.436905,2020
75581,The Page,37.772175,-122.436905,2021
75581,The Page,37.772175,-122.436905,2022
75581,The Page,37.772175,-122.436905,2023
75581,The Page,37.772175,-122.436905,2024
75581,The Page,37.772175,-122.43690499999998,2020
75581,The Page,37.772175,-122.43690499999998,2021
75581,The Page,37.772175,-122.43690499999998,2022
75581,The Page,37.772175,-122.43690499999998,2023
75581,The Page,37.772175,-122.43690499999998,2024
75585,Valley @ Castro,37.744133,-122.433365,2023
75689,Western Drive at Washington Avenue,37.922924,-122.38969000000002,2023
75689,Western Drive at Washington Avenue,37.922924,-122.38969000000002,2024
75689,Western Drive at Washington Avenue,37.922924,-122.38969,2023
75689,Western Drive at Washington Avenue,37.922924,-122.38969,2024
75717,St. Francis Wood North,37.739807,-122.46125000000002,2020
75717,St. Francis Wood North,37.739807,-122.46125000000002,2021
75717,St. Francis Wood North,37.739807,-122.46125000000002,2022
75717,St. Francis Wood North,37.739807,-122.46125000000002,2024
75717,St. Francis Wood North,37.739807,-122.46125,2020
75717,St. Francis Wood North,37.739807,-122.46125,2021
75717,St. Francis Wood North,37.739807,-122.46125,2022
75717,St. Francis Wood North,37.739807,-122.46125,2023
75717,St. Francis Wood North,37.739807,-122.46125,2024
75853,Trestle Glen,37.807415,-122.23397,2020
75853,Trestle Glen,37.807415,-122.23397,2021
